disease_name,symptoms,department_name
Động kinh,"co cứng cơ, co giật, lú lẫn, mất ý thức, chảy nước miếng, khó nín tiểu, đau đầu",Thần kinh
Động kinh,"co cứng cơ, khó nín tiểu, co giật, lú lẫn",Thần kinh
Động kinh,"mệt mỏi, lú lẫn, chảy nước miếng, mất ý thức, co cứng cơ",Thần kinh
Động kinh,"khó nín tiểu, chảy nước miếng, đau đầu, mệt mỏi, lú lẫn, co giật, co cứng cơ, mất ý thức",Thần kinh
Động kinh,"khó nín tiểu, chảy nước miếng, mất ý thức, mệt mỏi, co giật, co cứng cơ, đau đầu, lú lẫn",Thần kinh
Động kinh,"co giật, lú lẫn, khó nín tiểu, co cứng cơ, mệt mỏi",Thần kinh
Viêm màng não,"đau đầu dữ dội, sốt cao, cứng gáy, sợ ánh sáng, buồn nôn, nôn, lú lẫn, co giật",Thần kinh
Viêm màng não,"sốt cao, cứng gáy, buồn nôn, lú lẫn, nôn, sợ ánh sáng, co giật, đau đầu dữ dội",Thần kinh
Viêm màng não,"đau đầu dữ dội, sợ ánh sáng, sốt cao, nôn, cứng gáy, lú lẫn",Thần kinh
Viêm màng não,"buồn nôn, sợ ánh sáng, co giật, đau đầu dữ dội",Thần kinh
Viêm màng não,"buồn nôn, cứng gáy, nôn, co giật, đau đầu dữ dội, sợ ánh sáng, sốt cao, lú lẫn",Thần kinh
Viêm màng não,"buồn nôn, cứng gáy, nôn, lú lẫn, đau đầu dữ dội, sợ ánh sáng",Thần kinh
Viêm màng não,"nôn, buồn nôn, đau đầu dữ dội, cứng gáy, lú lẫn, sốt cao, co giật, sợ ánh sáng",Thần kinh
Viêm màng não,"buồn nôn, sợ ánh sáng, co giật, cứng gáy, sốt cao",Thần kinh
Viêm màng não,"sợ ánh sáng, lú lẫn, co giật, cứng gáy, đau đầu dữ dội, sốt cao, buồn nôn",Thần kinh
Viêm màng não,"lú lẫn, sợ ánh sáng, đau đầu dữ dội, nôn",Thần kinh
Viêm não Nhật Bản,"sốt cao, đau đầu dữ dội, co giật, lú lẫn, hôn mê, cứng gáy, nôn, tê liệt nửa người",Thần kinh
Viêm não Nhật Bản,"tê liệt nửa người, lú lẫn, co giật, nôn, cứng gáy, sốt cao",Thần kinh
Viêm não Nhật Bản,"lú lẫn, đau đầu dữ dội, nôn, cứng gáy, tê liệt nửa người, co giật, hôn mê",Thần kinh
Viêm não Nhật Bản,"tê liệt nửa người, co giật, nôn, cứng gáy, lú lẫn, hôn mê, đau đầu dữ dội, sốt cao",Thần kinh
Viêm não Nhật Bản,"hôn mê, co giật, sốt cao, tê liệt nửa người, nôn, cứng gáy",Thần kinh
Viêm não Nhật Bản,"sốt cao, cứng gáy, hôn mê, đau đầu dữ dội, lú lẫn",Thần kinh
Viêm não Nhật Bản,"sốt cao, lú lẫn, co giật, nôn, hôn mê, cứng gáy",Thần kinh
Viêm não Nhật Bản,"cứng gáy, lú lẫn, co giật, nôn, tê liệt nửa người, đau đầu dữ dội, sốt cao, hôn mê",Thần kinh
Viêm não Nhật Bản,"co giật, đau đầu dữ dội, sốt cao, tê liệt nửa người",Thần kinh
Viêm não Nhật Bản,"sốt cao, đau đầu dữ dội, co giật, lú lẫn, hôn mê",Thần kinh
Migraine,"đau nửa đầu, đau đầu dữ dội, buồn nôn, nôn, sợ ánh sáng, nhìn chớp sáng, mất thị lực, chóng mặt",Thần kinh
Migraine,"sợ ánh sáng, nhìn chớp sáng, đau nửa đầu, đau đầu dữ dội",Thần kinh
Migraine,"sợ ánh sáng, nhìn chớp sáng, đau đầu dữ dội, chóng mặt, nôn, mất thị lực, buồn nôn",Thần kinh
Migraine,"chóng mặt, đau nửa đầu, nôn, nhìn chớp sáng, mất thị lực, buồn nôn",Thần kinh
Migraine,"buồn nôn, sợ ánh sáng, nôn, mất thị lực, nhìn chớp sáng, đau đầu dữ dội, chóng mặt, đau nửa đầu",Thần kinh
Migraine,"nhìn chớp sáng, đau nửa đầu, đau đầu dữ dội, mất thị lực, buồn nôn",Thần kinh
Migraine,"đau đầu dữ dội, đau nửa đầu, nôn, buồn nôn, chóng mặt, nhìn chớp sáng, sợ ánh sáng, mất thị lực",Thần kinh
Migraine,"đau nửa đầu, nôn, chóng mặt, mất thị lực, sợ ánh sáng, đau đầu dữ dội, nhìn chớp sáng",Thần kinh
Migraine,"nôn, đau đầu dữ dội, mất thị lực, nhìn chớp sáng, sợ ánh sáng, đau nửa đầu",Thần kinh
Migraine,"chóng mặt, nhìn chớp sáng, đau nửa đầu, nôn, buồn nôn, đau đầu dữ dội, mất thị lực, sợ ánh sáng",Thần kinh
Bệnh Parkinson,"bàn tay run lúc nghỉ, co cứng cơ, chậm vận động, dáng đi nhỏ bước, mặt ít biểu cảm, mất thăng bằng, trầm cảm, nói lắp",Thần kinh
Bệnh Parkinson,"nói lắp, chậm vận động, mất thăng bằng, trầm cảm, co cứng cơ, bàn tay run lúc nghỉ, dáng đi nhỏ bước",Thần kinh
Bệnh Parkinson,"nói lắp, chậm vận động, dáng đi nhỏ bước, trầm cảm, mất thăng bằng",Thần kinh
Bệnh Parkinson,"chậm vận động, nói lắp, co cứng cơ, trầm cảm, dáng đi nhỏ bước",Thần kinh
Bệnh Parkinson,"mất thăng bằng, dáng đi nhỏ bước, bàn tay run lúc nghỉ, chậm vận động",Thần kinh
Bệnh Parkinson,"chậm vận động, co cứng cơ, mặt ít biểu cảm, dáng đi nhỏ bước, trầm cảm, bàn tay run lúc nghỉ, mất thăng bằng, nói lắp",Thần kinh
Bệnh Parkinson,"chậm vận động, trầm cảm, bàn tay run lúc nghỉ, co cứng cơ, nói lắp",Thần kinh
Bệnh Parkinson,"trầm cảm, dáng đi nhỏ bước, mặt ít biểu cảm, mất thăng bằng, bàn tay run lúc nghỉ, chậm vận động, co cứng cơ",Thần kinh
Bệnh Parkinson,"dáng đi nhỏ bước, co cứng cơ, mặt ít biểu cảm, mất thăng bằng, nói lắp, trầm cảm, bàn tay run lúc nghỉ, chậm vận động",Thần kinh
Bệnh Parkinson,"mất thăng bằng, dáng đi nhỏ bước, bàn tay run lúc nghỉ, mặt ít biểu cảm, chậm vận động, nói lắp",Thần kinh
Bệnh Alzheimer,"mất trí nhớ, lú lẫn, thay đổi tâm trạng, mất tập trung, nói lắp, dễ kích động, trầm cảm, dễ té ngã",Thần kinh
Bệnh Alzheimer,"mất tập trung, trầm cảm, lú lẫn, mất trí nhớ, dễ kích động, nói lắp, dễ té ngã, thay đổi tâm trạng",Thần kinh
Bệnh Alzheimer,"dễ kích động, mất trí nhớ, lú lẫn, trầm cảm",Thần kinh
Bệnh Alzheimer,"lú lẫn, thay đổi tâm trạng, dễ té ngã, trầm cảm, mất trí nhớ, mất tập trung",Thần kinh
Bệnh Alzheimer,"dễ té ngã, dễ kích động, lú lẫn, mất trí nhớ, thay đổi tâm trạng, nói lắp, trầm cảm",Thần kinh
Bệnh Alzheimer,"trầm cảm, nói lắp, dễ kích động, lú lẫn, mất trí nhớ",Thần kinh
Bệnh Alzheimer,"mất trí nhớ, trầm cảm, lú lẫn, mất tập trung, dễ té ngã, thay đổi tâm trạng",Thần kinh
Bệnh Alzheimer,"trầm cảm, nói lắp, mất trí nhớ, mất tập trung",Thần kinh
Bệnh Alzheimer,"thay đổi tâm trạng, trầm cảm, mất trí nhớ, mất tập trung, dễ té ngã, nói lắp",Thần kinh
Bệnh Alzheimer,"thay đổi tâm trạng, lú lẫn, dễ té ngã, dễ kích động",Thần kinh
Sa sút trí tuệ mạch máu,"mất trí nhớ, lú lẫn, chậm vận động, yếu tay, yếu chân, tê liệt nửa người, dễ té ngã, mất tập trung",Thần kinh
Sa sút trí tuệ mạch máu,"chậm vận động, lú lẫn, mất tập trung, yếu tay, tê liệt nửa người, yếu chân, dễ té ngã, mất trí nhớ",Thần kinh
Sa sút trí tuệ mạch máu,"tê liệt nửa người, chậm vận động, lú lẫn, mất tập trung, yếu chân",Thần kinh
Sa sút trí tuệ mạch máu,"yếu tay, yếu chân, mất trí nhớ, lú lẫn, tê liệt nửa người, mất tập trung, dễ té ngã",Thần kinh
Sa sút trí tuệ mạch máu,"mất trí nhớ, mất tập trung, dễ té ngã, lú lẫn, yếu tay, chậm vận động",Thần kinh
Sa sút trí tuệ mạch máu,"chậm vận động, mất trí nhớ, dễ té ngã, yếu tay, lú lẫn",Thần kinh
Sa sút trí tuệ mạch máu,"yếu tay, tê liệt nửa người, dễ té ngã, lú lẫn, mất trí nhớ, chậm vận động, yếu chân",Thần kinh
Sa sút trí tuệ mạch máu,"lú lẫn, chậm vận động, tê liệt nửa người, dễ té ngã",Thần kinh
Sa sút trí tuệ mạch máu,"mất tập trung, lú lẫn, chậm vận động, yếu tay, dễ té ngã, yếu chân, tê liệt nửa người",Thần kinh
Sa sút trí tuệ mạch máu,"yếu tay, mất tập trung, dễ té ngã, mất trí nhớ, chậm vận động",Thần kinh
Đau dây thần kinh tọa,"đau thắt lưng, đau chân, tê chân, yếu chân, ngứa ran tay chân, đi tập tễnh, đau dọc cột sống",Thần kinh
Đau dây thần kinh tọa,"đau dọc cột sống, đi tập tễnh, đau thắt lưng",Thần kinh
Đau dây thần kinh tọa,"đau chân, yếu chân, ngứa ran tay chân",Thần kinh
Đau dây thần kinh tọa,"đau thắt lưng, ngứa ran tay chân, đi tập tễnh, tê chân",Thần kinh
Đau dây thần kinh tọa,"đau dọc cột sống, tê chân, ngứa ran tay chân, đau chân, yếu chân, đi tập tễnh",Thần kinh
Đau dây thần kinh tọa,"yếu chân, tê chân, đau dọc cột sống",Thần kinh
Đau dây thần kinh tọa,"đau thắt lưng, đau chân, yếu chân, đau dọc cột sống, đi tập tễnh, tê chân",Thần kinh
Đau dây thần kinh tọa,"đau chân, đau dọc cột sống, ngứa ran tay chân, đau thắt lưng, tê chân, yếu chân",Thần kinh
Đau dây thần kinh tọa,"yếu chân, đau dọc cột sống, đi tập tễnh, tê chân, đau chân, ngứa ran tay chân",Thần kinh
Đau dây thần kinh tọa,"đau thắt lưng, đau dọc cột sống, tê chân, đi tập tễnh",Thần kinh
Liệt mặt Bell,"méo miệng, khô mắt, chảy nước miếng, đau tai, mất vị giác, tê mặt",Thần kinh
Liệt mặt Bell,"méo miệng, chảy nước miếng, khô mắt, đau tai, mất vị giác, tê mặt",Thần kinh
Liệt mặt Bell,"méo miệng, tê mặt, chảy nước miếng",Thần kinh
Liệt mặt Bell,"chảy nước miếng, đau tai, khô mắt, méo miệng, mất vị giác",Thần kinh
Liệt mặt Bell,"mất vị giác, chảy nước miếng, đau tai",Thần kinh
Liệt mặt Bell,"mất vị giác, méo miệng, khô mắt, tê mặt, chảy nước miếng, đau tai",Thần kinh
Liệt mặt Bell,"méo miệng, mất vị giác, tê mặt, đau tai, chảy nước miếng, khô mắt",Thần kinh
Liệt mặt Bell,"tê mặt, chảy nước miếng, mất vị giác",Thần kinh
Liệt mặt Bell,"đau tai, chảy nước miếng, khô mắt, méo miệng, tê mặt, mất vị giác",Thần kinh
Liệt mặt Bell,"chảy nước miếng, tê mặt, đau tai, mất vị giác, méo miệng, khô mắt",Thần kinh
Đau dây thần kinh sinh ba,"đau dây thần kinh, đau nửa đầu, tê mặt, đau lan hàm, đau răng, khó nuốt, mất tập trung",Thần kinh
Đau dây thần kinh sinh ba,"mất tập trung, khó nuốt, đau lan hàm, tê mặt",Thần kinh
Đau dây thần kinh sinh ba,"tê mặt, đau dây thần kinh, đau nửa đầu, đau lan hàm, khó nuốt, mất tập trung, đau răng",Thần kinh
Đau dây thần kinh sinh ba,"đau lan hàm, đau nửa đầu, đau dây thần kinh, tê mặt, mất tập trung, khó nuốt",Thần kinh
Đau dây thần kinh sinh ba,"đau nửa đầu, đau lan hàm, tê mặt",Thần kinh
Đau dây thần kinh sinh ba,"đau dây thần kinh, mất tập trung, đau răng, đau lan hàm, đau nửa đầu, khó nuốt",Thần kinh
Đau dây thần kinh sinh ba,"đau lan hàm, đau dây thần kinh, khó nuốt",Thần kinh
Đau dây thần kinh sinh ba,"tê mặt, đau nửa đầu, đau dây thần kinh, đau lan hàm, đau răng",Thần kinh
Đau dây thần kinh sinh ba,"mất tập trung, đau dây thần kinh, đau răng, khó nuốt",Thần kinh
Đau dây thần kinh sinh ba,"đau dây thần kinh, đau răng, tê mặt, mất tập trung",Thần kinh
Hội chứng Guillain-Barré,"yếu chân, tê chân, yếu tay, liệt tay, liệt chân, khó thở, khó nuốt, tê liệt nửa người",Thần kinh
Hội chứng Guillain-Barré,"yếu tay, tê liệt nửa người, tê chân, liệt tay, liệt chân, yếu chân, khó nuốt",Thần kinh
Hội chứng Guillain-Barré,"liệt tay, khó thở, tê liệt nửa người, liệt chân",Thần kinh
Hội chứng Guillain-Barré,"khó thở, khó nuốt, yếu tay, liệt chân, tê liệt nửa người, yếu chân",Thần kinh
Hội chứng Guillain-Barré,"khó thở, liệt chân, khó nuốt, yếu chân, tê liệt nửa người, yếu tay",Thần kinh
Hội chứng Guillain-Barré,"khó thở, yếu chân, liệt chân, khó nuốt, tê chân, yếu tay",Thần kinh
Hội chứng Guillain-Barré,"tê liệt nửa người, liệt tay, khó nuốt, khó thở",Thần kinh
Hội chứng Guillain-Barré,"liệt chân, tê liệt nửa người, khó thở, yếu tay",Thần kinh
Hội chứng Guillain-Barré,"yếu tay, khó nuốt, liệt chân, tê chân, liệt tay, yếu chân, khó thở, tê liệt nửa người",Thần kinh
Hội chứng Guillain-Barré,"yếu tay, liệt chân, tê chân, khó nuốt",Thần kinh
U não,"đau đầu, đau đầu buổi sáng, buồn nôn, nôn, co giật, yếu tay, mờ mắt, lú lẫn",Thần kinh
U não,"đau đầu, mờ mắt, yếu tay, lú lẫn, đau đầu buổi sáng, co giật, buồn nôn",Thần kinh
U não,"buồn nôn, lú lẫn, mờ mắt, co giật, nôn, đau đầu, yếu tay, đau đầu buổi sáng",Thần kinh
U não,"đau đầu buổi sáng, đau đầu, mờ mắt, co giật, lú lẫn, buồn nôn, nôn, yếu tay",Thần kinh
U não,"lú lẫn, yếu tay, co giật, nôn, buồn nôn",Thần kinh
U não,"nôn, mờ mắt, yếu tay, lú lẫn, đau đầu, đau đầu buổi sáng",Thần kinh
U não,"lú lẫn, co giật, đau đầu, nôn, yếu tay",Thần kinh
U não,"mờ mắt, yếu tay, co giật, lú lẫn, đau đầu, nôn, buồn nôn",Thần kinh
U não,"đau đầu buổi sáng, đau đầu, nôn, lú lẫn, buồn nôn, co giật",Thần kinh
U não,"mờ mắt, đau đầu, buồn nôn, co giật, nôn, yếu tay, đau đầu buổi sáng, lú lẫn",Thần kinh
Rối loạn tiền đình,"chóng mặt xoay, buồn nôn, nôn, ù tai, mất thăng bằng, đau đầu, hoa mắt, vã mồ hôi",Thần kinh
Rối loạn tiền đình,"đau đầu, chóng mặt xoay, ù tai, buồn nôn",Thần kinh
Rối loạn tiền đình,"mất thăng bằng, đau đầu, chóng mặt xoay, nôn, hoa mắt, buồn nôn, vã mồ hôi",Thần kinh
Rối loạn tiền đình,"chóng mặt xoay, hoa mắt, ù tai, buồn nôn",Thần kinh
Rối loạn tiền đình,"buồn nôn, đau đầu, chóng mặt xoay, ù tai, hoa mắt, nôn",Thần kinh
Rối loạn tiền đình,"vã mồ hôi, buồn nôn, mất thăng bằng, hoa mắt, ù tai, đau đầu, chóng mặt xoay",Thần kinh
Rối loạn tiền đình,"buồn nôn, hoa mắt, mất thăng bằng, đau đầu, chóng mặt xoay, ù tai, vã mồ hôi, nôn",Thần kinh
Rối loạn tiền đình,"đau đầu, mất thăng bằng, chóng mặt xoay, buồn nôn, hoa mắt, vã mồ hôi, nôn",Thần kinh
Rối loạn tiền đình,"nôn, mất thăng bằng, hoa mắt, ù tai, vã mồ hôi, buồn nôn, đau đầu, chóng mặt xoay",Thần kinh
Rối loạn tiền đình,"mất thăng bằng, ù tai, buồn nôn, nôn, vã mồ hôi, chóng mặt xoay, đau đầu, hoa mắt",Thần kinh
Viêm khớp dạng thấp,"đau khớp, sưng khớp, cứng khớp buổi sáng, biến dạng khớp, mệt mỏi, sốt nhẹ, sụt cân, chán ăn",Cơ xương khớp
Viêm khớp dạng thấp,"biến dạng khớp, sưng khớp, sốt nhẹ, cứng khớp buổi sáng, sụt cân",Cơ xương khớp
Viêm khớp dạng thấp,"sụt cân, chán ăn, biến dạng khớp, sốt nhẹ, sưng khớp, mệt mỏi",Cơ xương khớp
Viêm khớp dạng thấp,"biến dạng khớp, cứng khớp buổi sáng, mệt mỏi, sụt cân, sốt nhẹ, đau khớp",Cơ xương khớp
Viêm khớp dạng thấp,"đau khớp, chán ăn, mệt mỏi, sụt cân, sốt nhẹ",Cơ xương khớp
Viêm khớp dạng thấp,"sưng khớp, biến dạng khớp, cứng khớp buổi sáng, chán ăn, mệt mỏi, sốt nhẹ, sụt cân",Cơ xương khớp
Viêm khớp dạng thấp,"đau khớp, cứng khớp buổi sáng, mệt mỏi, biến dạng khớp, chán ăn, sưng khớp, sốt nhẹ, sụt cân",Cơ xương khớp
Viêm khớp dạng thấp,"sưng khớp, biến dạng khớp, cứng khớp buổi sáng, sốt nhẹ",Cơ xương khớp
Viêm khớp dạng thấp,"cứng khớp buổi sáng, chán ăn, sưng khớp, sốt nhẹ, mệt mỏi, đau khớp, biến dạng khớp",Cơ xương khớp
Viêm khớp dạng thấp,"sụt cân, chán ăn, đau khớp, sưng khớp",Cơ xương khớp
Thoái hóa khớp gối,"đau khớp, cứng khớp, tiếng khớp kêu, sưng khớp, hạn chế vận động, đi tập tễnh, đau khi đi",Cơ xương khớp
Thoái hóa khớp gối,"đau khi đi, tiếng khớp kêu, hạn chế vận động, đau khớp, cứng khớp, sưng khớp, đi tập tễnh",Cơ xương khớp
Thoái hóa khớp gối,"đau khớp, cứng khớp, đi tập tễnh",Cơ xương khớp
Thoái hóa khớp gối,"đau khi đi, sưng khớp, cứng khớp, đi tập tễnh",Cơ xương khớp
Thoái hóa khớp gối,"đau khớp, hạn chế vận động, sưng khớp, đau khi đi",Cơ xương khớp
Thoái hóa khớp gối,"đau khi đi, hạn chế vận động, đau khớp, sưng khớp, cứng khớp, đi tập tễnh",Cơ xương khớp
Thoái hóa khớp gối,"đi tập tễnh, sưng khớp, đau khi đi",Cơ xương khớp
Thoái hóa khớp gối,"đi tập tễnh, đau khi đi, hạn chế vận động, sưng khớp, cứng khớp, đau khớp, tiếng khớp kêu",Cơ xương khớp
Thoái hóa khớp gối,"đi tập tễnh, hạn chế vận động, sưng khớp, đau khớp, cứng khớp, tiếng khớp kêu, đau khi đi",Cơ xương khớp
Thoái hóa khớp gối,"sưng khớp, đau khi đi, đi tập tễnh, hạn chế vận động, đau khớp, cứng khớp",Cơ xương khớp
Thoái hóa cột sống cổ,"đau cổ, cứng cổ, đau gáy, đau lan vai trái, tê tay, yếu tay, đau đầu, chóng mặt",Cơ xương khớp
